latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.9941,127.8379,318.1,1,1,2021-06-19,0219,Terra,MODIS,27,6.03,304.9,8.1,D,0
35.0673,128.0697,323.1,1,1,2021-06-19,0220,Terra,MODIS,57,6.03,308.4,10.1,D,2
35.1591,127.9508,315.3,1,1,2021-06-19,0220,Terra,MODIS,42,6.03,302.8,7.2,D,2
35.2884,128.3175,319.8,1,1,2021-06-19,0220,Terra,MODIS,67,6.03,306.2,9.2,D,0
37.6353,128.1359,308.1,2.6,1.5,2021-06-19,0400,Aqua,MODIS,58,6.03,293.6,24.4,D,0
37.483,129.0567,302.4,1,1,2021-06-19,1323,Terra,MODIS,49,6.03,289.9,6,N,2
36.9768,126.849,323.3,1,1,2021-06-20,0443,Aqua,MODIS,31,6.03,306.1,10.4,D,2
35.7534,126.8052,318.6,1,1,2021-06-20,0443,Aqua,MODIS,64,6.03,304.3,7.3,D,0
35.8309,126.771,317.6,1,1,2021-06-20,0443,Aqua,MODIS,64,6.03,302.3,7,D,0
36.9836,126.7106,323.9,1.4,1.2,2021-06-21,0207,Terra,MODIS,46,6.03,305.1,21.1,D,2
35.7554,126.806,316.9,1.3,1.1,2021-06-21,0207,Terra,MODIS,49,6.03,301.6,8.3,D,0
36.9848,126.7001,303.9,1.7,1.3,2021-06-21,1311,Terra,MODIS,57,6.03,291.8,12.3,N,2
37.4345,127.1758,308.6,1.2,1.1,2021-06-24,0238,Terra,MODIS,38,6.03,289.6,7.8,D,2
36.6979,127.4186,312,1.3,1.1,2021-06-24,0238,Terra,MODIS,36,6.03,289.6,10.4,D,2
36.002,129.3839,300.8,1.3,1.1,2021-06-24,1341,Terra,MODIS,18,6.03,290.6,4.6,N,2
35.9587,127.012,320,1,1,2021-06-26,0226,Terra,MODIS,34,6.03,299.4,9.4,D,2
35.5921,126.87,317.6,1,1,2021-06-26,0226,Terra,MODIS,69,6.03,298.4,7.8,D,0
35.9498,127.01,320,1,1,2021-06-26,0226,Terra,MODIS,54,6.03,298.5,9.5,D,2
34.7618,126.433,331.1,1,1,2021-06-26,0226,Terra,MODIS,77,6.03,302.8,16.6,D,2
35.8312,127.0488,310.7,2.7,1.6,2021-06-26,0406,Aqua,MODIS,49,6.03,289,15.8,D,0
35.8248,127.02,314.4,2.7,1.6,2021-06-26,0406,Aqua,MODIS,73,6.03,291.1,29,D,0
36.9861,126.7141,313.9,3.3,1.7,2021-06-27,0308,Terra,MODIS,0,6.03,294.8,42.1,D,2
36.9827,126.7186,313,3.3,1.7,2021-06-27,0308,Terra,MODIS,0,6.03,294.4,38.4,D,2
34.9514,128.4192,314.8,1.1,1.1,2021-06-27,0449,Aqua,MODIS,0,6.03,295.8,10.8,D,2
36.9838,126.7052,325,1.2,1.1,2021-06-28,0213,Terra,MODIS,31,6.03,302.2,15.6,D,2
35.1415,128.8783,330.3,1,1,2021-06-28,0214,Terra,MODIS,68,6.03,301.4,21.6,D,2
35.1777,128.5612,311.5,1,1,2021-06-28,0214,Terra,MODIS,0,6.03,291.9,5.4,D,2
34.8717,128.7031,314,1,1,2021-06-28,0214,Terra,MODIS,22,6.03,296.1,7.2,D,2
36.0012,129.3978,303.5,1.1,1,2021-06-28,1316,Terra,MODIS,55,6.03,290.9,6.4,N,2
36.9815,126.7014,300.9,1,1,2021-06-28,1734,Aqua,MODIS,15,6.03,290.7,3.2,N,2
36.5906,128.1952,321.7,1,1,2021-06-29,0437,Aqua,MODIS,57,6.03,303.3,9.3,D,2
37.0242,128.317,314.3,1,1,2021-06-29,0437,Aqua,MODIS,39,6.03,297.7,5.7,D,2
36.9881,126.6944,303,1.2,1.1,2021-06-30,1721,Aqua,MODIS,53,6.03,291.5,5.9,N,2
36.9855,126.6947,305.3,1.1,1.1,2021-07-01,1347,Terra,MODIS,64,6.03,293.5,6,N,2
38.1451,127.3043,315.4,1.1,1,2021-07-08,0431,Aqua,MODIS,46,6.03,297.8,7.7,D,0
37.483,129.0527,316.4,1,1,2021-07-08,0431,Aqua,MODIS,58,6.03,297.7,9.6,D,2
37.2887,127.801,319,1.1,1,2021-07-08,0431,Aqua,MODIS,70,6.03,298.6,10.1,D,0
36.8572,126.4495,314.6,1.2,1.1,2021-07-10,0237,Terra,MODIS,53,6.03,295.3,8.3,D,0
36.6997,127.2157,312.3,1.3,1.1,2021-07-10,0237,Terra,MODIS,63,6.03,294.8,8.2,D,2
37.0857,126.9088,317.2,1.2,1.1,2021-07-10,0237,Terra,MODIS,62,6.03,296.6,10,D,0
37.1494,128.155,312.9,1.4,1.2,2021-07-10,0237,Terra,MODIS,45,6.03,295,11.6,D,0
35.912,128.9463,314.1,1.6,1.2,2021-07-10,0238,Terra,MODIS,40,6.03,296.5,14.4,D,0
36.1499,128.4456,315.3,1.5,1.2,2021-07-10,0238,Terra,MODIS,33,6.03,294,13.5,D,2
35.4145,129.1636,308.3,1.7,1.3,2021-07-10,0238,Terra,MODIS,29,6.03,286,13.5,D,0
35.1747,128.117,317.4,1.5,1.2,2021-07-10,0238,Terra,MODIS,58,6.03,296.8,15.3,D,2
36.5867,128.1846,304.8,1.4,1.2,2021-07-10,0418,Aqua,MODIS,19,6.03,278.1,5.3,D,2
37.4791,129.0502,314.5,1.2,1.1,2021-07-10,0419,Aqua,MODIS,59,6.03,295.9,12.9,D,2
36.9634,127.9448,309,1.4,1.2,2021-07-10,0419,Aqua,MODIS,26,6.03,292,8.6,D,0
34.9373,128.0818,311.1,1.6,1.2,2021-07-11,0501,Aqua,MODIS,0,6.03,289.9,9.8,D,2
35.6672,129.3161,318.4,1.2,1.1,2021-07-12,0225,Terra,MODIS,36,6.03,300.8,9.2,D,0
36.416,128.1606,321.3,1.1,1,2021-07-12,0225,Terra,MODIS,72,6.03,300.4,12,D,2
36.5942,128.2046,316.3,1.1,1,2021-07-12,0225,Terra,MODIS,37,6.03,300,7.1,D,2
35.7297,128.2751,316.1,1.1,1,2021-07-12,0225,Terra,MODIS,36,6.03,299.8,7.3,D,0
35.5832,129.0911,317.3,1.2,1.1,2021-07-12,0225,Terra,MODIS,35,6.03,301.1,8.6,D,0
36.117,127.5336,314.7,1,1,2021-07-12,0225,Terra,MODIS,56,6.03,294.1,7.2,D,0
35.5948,129.0809,316.7,1.2,1.1,2021-07-12,0225,Terra,MODIS,26,6.03,300.7,8.7,D,0
35.8672,129.1173,317,1.1,1.1,2021-07-12,0225,Terra,MODIS,53,6.03,299.4,10.6,D,2
35.8623,128.8279,320.1,1.1,1.1,2021-07-12,0225,Terra,MODIS,52,6.03,299.4,9.9,D,2
36.9018,127.0633,309.4,1,1,2021-07-12,0225,Terra,MODIS,14,6.03,286.1,3.3,D,0
35.9411,128.2905,323.4,1.1,1,2021-07-12,0225,Terra,MODIS,42,6.03,300.6,13.2,D,0
37.3798,128.6685,313.3,1.1,1,2021-07-12,0225,Terra,MODIS,48,6.03,297.7,7.4,D,2
35.2109,127.4692,317.2,1,1,2021-07-12,0226,Terra,MODIS,63,6.03,296.9,8,D,2
35.4146,127.8744,313.7,1.1,1,2021-07-12,0226,Terra,MODIS,36,6.03,295.1,5.5,D,2
36.1094,128.3809,317.7,2.2,1.4,2021-07-12,0406,Aqua,MODIS,0,6.03,298.2,23.3,D,2
35.1414,128.8659,316.1,2.1,1.4,2021-07-12,0406,Aqua,MODIS,34,6.03,298.6,19.7,D,0
35.3662,129.0458,318,2.1,1.4,2021-07-12,0406,Aqua,MODIS,30,6.03,299.9,24.8,D,2
34.8639,128.6945,313.7,2.2,1.4,2021-07-12,0406,Aqua,MODIS,51,6.03,297.6,22.7,D,2
34.8662,128.6978,314.3,2.2,1.4,2021-07-12,0406,Aqua,MODIS,23,6.03,297.6,21.2,D,2
35.1431,128.8693,322.3,1,1,2021-07-14,0213,Terra,MODIS,34,6.03,301.4,11,D,0
35.1415,128.8801,329.6,1,1,2021-07-14,0213,Terra,MODIS,71,6.03,301.4,18.7,D,2
36.4125,128.1574,320,1,1,2021-07-14,0213,Terra,MODIS,42,6.03,301.8,8.3,D,2
35.3638,128.4833,323.9,1,1,2021-07-14,0213,Terra,MODIS,51,6.03,303.4,12.9,D,2
35.1452,128.9814,323.2,1,1,2021-07-14,0213,Terra,MODIS,9,6.03,302.6,10.7,D,2
35.3161,128.7547,320.7,1,1,2021-07-14,0213,Terra,MODIS,39,6.03,301.3,9.5,D,2
35.7918,128.3867,316.8,1,1,2021-07-14,0213,Terra,MODIS,53,6.03,299.7,7.2,D,0
35.2287,128.9156,322.8,1,1,2021-07-14,0213,Terra,MODIS,31,6.03,301.8,10.7,D,2
35.3328,128.7021,320.4,1,1,2021-07-14,0213,Terra,MODIS,70,6.03,301.3,9.7,D,2
35.6281,128.4204,313.5,3.5,1.8,2021-07-14,0354,Aqua,MODIS,25,6.03,294,38.2,D,0
36.1048,128.3702,312.5,3.4,1.7,2021-07-14,0354,Aqua,MODIS,32,6.03,291.9,35.7,D,2
35.4863,129.3226,315,3.1,1.7,2021-07-14,0354,Aqua,MODIS,0,6.03,296.3,40.7,D,2
36.983,126.7073,306.4,1.4,1.2,2021-07-14,1316,Terra,MODIS,68,6.03,291.5,9,N,2
36.9878,126.7081,311.8,1,1,2021-07-14,1734,Aqua,MODIS,76,6.03,289.6,10,N,2
36.9894,126.697,307.3,1,1,2021-07-14,1734,Aqua,MODIS,52,6.03,286.8,6.5,N,2
37.328,126.724,322.4,2.1,1.4,2021-07-15,0256,Terra,MODIS,0,6.03,300.8,25.1,D,2
34.9759,127.5895,310.9,2.7,1.6,2021-07-15,0256,Terra,MODIS,35,6.03,293.3,25,D,2
34.9435,127.512,312.4,2.7,1.6,2021-07-15,0256,Terra,MODIS,46,6.03,294.6,28.6,D,2
34.7611,126.4412,316.6,2.3,1.5,2021-07-15,0256,Terra,MODIS,33,6.03,298.4,27.9,D,2
35.6147,127.292,315.7,1,1,2021-07-15,0437,Aqua,MODIS,34,6.03,298.6,5.3,D,0
35.95,127.0101,326.8,1,1,2021-07-15,0437,Aqua,MODIS,60,6.03,305.6,15.2,D,2
35.9407,127.1254,329,1,1,2021-07-15,0437,Aqua,MODIS,62,6.03,304.8,14,D,2
37.0822,126.9099,326.3,1,1,2021-07-15,0437,Aqua,MODIS,75,6.03,306.2,10.7,D,0
36.5914,128.1943,325.7,1,1,2021-07-15,0437,Aqua,MODIS,77,6.03,304.1,12.8,D,2
36.6939,127.2126,323.8,1,1,2021-07-15,0437,Aqua,MODIS,56,6.03,305,12,D,2
36.6962,127.4104,327.4,1,1,2021-07-15,0437,Aqua,MODIS,30,6.03,307.4,13.3,D,2
36.4449,126.8,320.6,1.1,1,2021-07-15,0437,Aqua,MODIS,61,6.03,303.1,9.9,D,0
36.6264,126.7242,317.6,1.1,1,2021-07-15,0437,Aqua,MODIS,63,6.03,299.7,7,D,0
36.6245,126.7126,317.5,1.1,1,2021-07-15,0437,Aqua,MODIS,60,6.03,300.1,6.5,D,0
35.1479,128.9878,320.9,1.2,1.1,2021-07-16,0201,Terra,MODIS,26,6.03,300.7,13.3,D,2
36.9814,126.7092,323,1.7,1.3,2021-07-16,0201,Terra,MODIS,37,6.03,302,24.6,D,2
36.9832,126.6903,320.5,1.7,1.3,2021-07-16,0201,Terra,MODIS,0,6.03,301.1,20.3,D,2
37.488,129.0608,301.6,1,1,2021-07-16,1721,Aqua,MODIS,43,6.03,285.8,5.4,N,2
36.9757,126.8505,322.4,1.4,1.2,2021-07-17,0243,Terra,MODIS,51,6.03,297.6,22.1,D,2
37.8561,126.8094,317.4,1.4,1.2,2021-07-17,0243,Terra,MODIS,45,6.03,298.3,10.8,D,0
35.952,127.0081,316.5,1.5,1.2,2021-07-17,0244,Terra,MODIS,18,6.03,294,12,D,2
37.0087,127.9496,319.8,1.2,1.1,2021-07-17,0425,Aqua,MODIS,50,6.03,299,13.5,D,0
37.4046,126.6939,322.6,1.4,1.2,2021-07-17,0425,Aqua,MODIS,47,6.03,300.1,14,D,2
36.7487,126.2982,314.2,1.5,1.2,2021-07-17,0425,Aqua,MODIS,41,6.03,295.1,14.1,D,2
36.9862,126.7075,311.3,1.1,1.1,2021-07-17,1347,Terra,MODIS,82,6.03,293.1,9.7,N,2
36.9847,126.6947,314.5,1.1,1.1,2021-07-17,1347,Terra,MODIS,89,6.03,293.1,12.5,N,2
37.485,129.0553,302.6,1.3,1.1,2021-07-18,1709,Aqua,MODIS,50,6.03,289.4,6.6,N,2
36.9895,126.7029,310.6,1,1,2021-07-19,1334,Terra,MODIS,66,6.03,290.7,7.5,N,2
36.9879,126.6919,307.8,1,1,2021-07-19,1334,Terra,MODIS,29,6.03,290,5.5,N,2
36.9834,126.7163,304.9,1.4,1.2,2021-07-19,1752,Aqua,MODIS,62,6.03,292.1,8.5,N,2
35.7339,128.4617,318.5,1,1,2021-07-21,0219,Terra,MODIS,67,6.03,298.6,11.2,D,2
36.4168,128.1598,316.5,1,1,2021-07-21,0219,Terra,MODIS,48,6.03,299.1,7.9,D,2
37.2378,126.4477,318.1,1.1,1,2021-07-21,0219,Terra,MODIS,57,6.03,305.7,13.4,D,3
37.4846,129.0488,312.7,1,1,2021-07-21,0219,Terra,MODIS,55,6.03,296.8,7,D,2
34.7558,126.4396,313.9,3.9,1.8,2021-07-21,0400,Aqua,MODIS,0,6.03,296.9,42.6,D,2
34.7662,126.4397,312.9,3.9,1.8,2021-07-21,0400,Aqua,MODIS,0,6.03,296.6,38.1,D,2
37.4816,129.0531,300.2,1,1,2021-07-21,1322,Terra,MODIS,19,6.03,281,5.1,N,2
36.9883,126.6912,309.2,1.1,1,2021-07-21,1740,Aqua,MODIS,77,6.03,296.4,7.2,N,2
37.329,126.7297,314.3,2.6,1.5,2021-07-22,0301,Terra,MODIS,0,6.03,287.9,19.7,D,2
36.9871,126.7048,316.4,2.6,1.6,2021-07-22,0302,Terra,MODIS,0,6.03,296.9,29.9,D,2
35.9493,127.0047,329.6,1,1,2021-07-22,0443,Aqua,MODIS,54,6.03,311.3,13.7,D,2
36.9785,126.8493,328.9,1,1,2021-07-22,0443,Aqua,MODIS,23,6.03,311.3,13.6,D,2
36.3545,128.6987,316.7,1.1,1,2021-07-23,0207,Terra,MODIS,51,6.03,299.2,7.7,D,2
37.8738,127.7317,314.7,3.9,1.8,2021-07-23,0526,Aqua,MODIS,18,6.03,298.5,45.8,D,2
37.8701,127.7366,314.2,3.9,1.8,2021-07-23,0526,Aqua,MODIS,20,6.03,298.4,41.9,D,2
37.4827,129.05,306.5,1.3,1.1,2021-07-23,1310,Terra,MODIS,68,6.03,294.7,8.1,N,2
36.9811,126.694,305.7,1.7,1.3,2021-07-23,1310,Terra,MODIS,65,6.03,294.4,9.9,N,2
36.985,126.7129,304.8,1.7,1.3,2021-07-23,1310,Terra,MODIS,62,6.03,294.3,8.5,N,2
36.987,126.6995,303.5,1,1,2021-07-23,1728,Aqua,MODIS,47,6.03,290.9,4.8,N,2
36.9771,126.8559,322.4,1.7,1.3,2021-07-24,0249,Terra,MODIS,33,6.03,305.8,20.6,D,2
35.315,128.2714,307.7,1.1,1,2021-07-24,0430,Aqua,MODIS,56,6.03,283.1,7,D,2
36.11,127.5281,314.3,1.1,1.1,2021-07-24,0431,Aqua,MODIS,22,6.03,293.1,9.7,D,0
36.3465,128.6992,316.8,1,1,2021-07-24,0431,Aqua,MODIS,40,6.03,295.7,8.2,D,2
37.2876,127.8037,323,1.1,1,2021-07-24,0431,Aqua,MODIS,49,6.03,306.6,10.8,D,0
37.4843,129.0511,311.7,1.5,1.2,2021-07-25,0154,Terra,MODIS,52,6.03,293.2,11.4,D,2
37.1717,128.3986,310.6,1.7,1.3,2021-07-25,0154,Terra,MODIS,37,6.03,292.4,7.9,D,0
37.4859,129.0552,306.3,1.1,1,2021-07-25,1715,Aqua,MODIS,67,6.03,294.5,7.1,N,2
35.7311,128.4594,318.2,1.5,1.2,2021-07-26,0237,Terra,MODIS,60,6.03,300.6,19.5,D,2
36.2221,127.5055,311.3,1.3,1.1,2021-07-26,0237,Terra,MODIS,28,6.03,296.8,7.3,D,0
36.1404,128.4481,319.8,1.5,1.2,2021-07-26,0237,Terra,MODIS,67,6.03,300.7,20.4,D,0
36.8534,126.4536,325.8,1.2,1.1,2021-07-26,0237,Terra,MODIS,67,6.03,306.8,17.5,D,2
37.737,127.4254,315.2,1.2,1.1,2021-07-26,0237,Terra,MODIS,34,6.03,300.8,10.4,D,2
35.3637,128.4863,319,1.6,1.2,2021-07-26,0237,Terra,MODIS,57,6.03,302.3,18.1,D,0
38.2085,127.2201,318.4,1.2,1.1,2021-07-26,0237,Terra,MODIS,51,6.03,302.2,11.2,D,2
35.291,128.3205,314.7,1.5,1.2,2021-07-26,0238,Terra,MODIS,56,6.03,297.5,11.1,D,0
34.9481,128.416,317.6,1.5,1.2,2021-07-26,0418,Aqua,MODIS,0,6.03,304,18.5,D,2
35.1419,128.8699,327.9,1.4,1.2,2021-07-26,0418,Aqua,MODIS,34,6.03,306.3,24.1,D,2
35.1317,128.8732,323.4,1.4,1.2,2021-07-26,0418,Aqua,MODIS,9,6.03,304.2,14.6,D,2
35.3279,129.2568,321.2,1.3,1.1,2021-07-26,0418,Aqua,MODIS,45,6.03,305.8,15.2,D,2
35.1371,128.8767,331.3,1.4,1.2,2021-07-26,0418,Aqua,MODIS,55,6.03,305.8,31.5,D,2
37.4828,129.0489,316.6,1.2,1.1,2021-07-26,0419,Aqua,MODIS,60,6.03,299.1,11.9,D,2
36.8894,127.6724,316.4,1,1,2021-07-28,0225,Terra,MODIS,14,6.03,301.3,6.3,D,0
37.2944,127.8064,318.3,1,1,2021-07-28,0225,Terra,MODIS,60,6.03,302,7.9,D,0
35.3149,129.1929,313,1.2,1.1,2021-07-28,0225,Terra,MODIS,48,6.03,297.7,8.9,D,2
36.4133,128.1651,320,1.1,1,2021-07-28,0225,Terra,MODIS,29,6.03,303.3,9.5,D,2
36.7267,127.1074,321.3,1,1,2021-07-28,0225,Terra,MODIS,56,6.03,303.2,9.5,D,0
35.2595,128.2444,317.6,1.1,1,2021-07-28,0225,Terra,MODIS,52,6.03,301.6,8.9,D,0
36.9679,126.8542,324.4,1,1,2021-07-28,0225,Terra,MODIS,34,6.03,303.1,8,D,2
35.2804,128.6759,318.3,1.1,1.1,2021-07-28,0225,Terra,MODIS,25,6.03,302.8,8.9,D,0
36.0426,128.7897,318.7,1.1,1.1,2021-07-28,0225,Terra,MODIS,27,6.03,303.2,11.6,D,2
34.6766,126.9084,318.6,1,1,2021-07-28,0225,Terra,MODIS,32,6.03,305,8.7,D,2
36.852,126.4502,319.3,1,1,2021-07-28,0225,Terra,MODIS,50,6.03,300.1,7.9,D,2
35.2231,128.1927,315.6,1.1,1,2021-07-28,0225,Terra,MODIS,58,6.03,301.3,8.2,D,0
35.4969,128.8119,321.1,1.1,1.1,2021-07-28,0225,Terra,MODIS,35,6.03,302.6,13,D,0
36.8876,127.6837,317.6,1,1,2021-07-28,0225,Terra,MODIS,37,6.03,302.5,7.3,D,0
35.1775,128.1214,327.4,1.1,1,2021-07-28,0225,Terra,MODIS,50,6.03,307.8,15.7,D,2
36.1345,128.4472,325.4,1.1,1,2021-07-28,0225,Terra,MODIS,38,6.03,304.9,14.9,D,0
36.1882,127.4803,318,1,1,2021-07-28,0225,Terra,MODIS,27,6.03,302.1,7.9,D,0
35.8224,128.8229,319.1,1.1,1.1,2021-07-28,0225,Terra,MODIS,41,6.03,301.8,12.6,D,2
36.8503,126.4613,318.6,1,1,2021-07-28,0225,Terra,MODIS,23,6.03,299.6,6.6,D,0
35.8667,129.1091,313.8,1.1,1.1,2021-07-28,0225,Terra,MODIS,44,6.03,296.8,9.6,D,2
35.9553,127.0116,322.1,1,1,2021-07-28,0225,Terra,MODIS,49,6.03,302.3,8.6,D,0
36.2727,127.4719,318.1,1,1,2021-07-28,0225,Terra,MODIS,40,6.03,302.8,8.3,D,0
36.4367,127.3933,318.6,2.5,1.5,2021-07-28,0406,Aqua,MODIS,0,6.03,302.6,32,D,2
35.7304,128.4476,313,2.2,1.4,2021-07-28,0406,Aqua,MODIS,46,6.03,296.8,20.4,D,2
35.363,128.4829,314.9,2.2,1.4,2021-07-28,0406,Aqua,MODIS,62,6.03,297.6,18.2,D,2
35.9324,128.8213,322.1,1.2,1.1,2021-07-29,0449,Aqua,MODIS,21,6.03,299.2,11.7,D,0
38.2058,127.2189,318.6,1.1,1.1,2021-07-30,0212,Terra,MODIS,36,6.03,301.2,9.8,D,2
37.486,129.0619,318.9,1,1,2021-07-30,0212,Terra,MODIS,56,6.03,302.4,9.2,D,2
35.3333,128.707,315.8,1,1,2021-07-30,0213,Terra,MODIS,63,6.03,294.4,5.6,D,2
35.562,126.8599,320,1.1,1.1,2021-07-30,0213,Terra,MODIS,42,6.03,299.8,9.5,D,2
37.4884,129.0511,304.9,1.1,1,2021-07-30,1316,Terra,MODIS,62,6.03,293.2,4.4,N,2
37.0794,127.0318,314.4,2.2,1.4,2021-07-31,0255,Terra,MODIS,34,6.03,294.5,20.6,D,2
36.1093,128.3874,317.2,2.8,1.6,2021-07-31,0255,Terra,MODIS,52,6.03,293.7,37,D,2
36.9703,126.8555,316.5,2.2,1.4,2021-07-31,0255,Terra,MODIS,0,6.03,295.4,19.3,D,2
37.0811,127.0258,313.7,2.2,1.4,2021-07-31,0255,Terra,MODIS,54,6.03,294.4,20.2,D,2
35.8292,128.5037,318.1,2.9,1.6,2021-07-31,0256,Terra,MODIS,42,6.03,292.9,37.6,D,2
35.8428,128.5017,317.4,2.9,1.6,2021-07-31,0256,Terra,MODIS,27,6.03,292.6,37.1,D,2
34.7555,126.4367,314.8,2.3,1.5,2021-07-31,0256,Terra,MODIS,0,6.03,296,23.1,D,2
34.5701,126.6001,319.1,1.1,1,2021-07-31,0436,Aqua,MODIS,28,6.03,297.4,10,D,2
36.5534,128.7562,319.7,1,1,2021-07-31,0437,Aqua,MODIS,37,6.03,298.7,6.9,D,2
35.9518,127.0122,321.5,1,1,2021-07-31,0437,Aqua,MODIS,37,6.03,300.5,8.8,D,2
37.0819,126.9068,326,1,1,2021-07-31,0437,Aqua,MODIS,68,6.03,304.5,11.6,D,0
35.9823,127.0876,321,1,1,2021-07-31,0437,Aqua,MODIS,34,6.03,301.9,8.1,D,0
36.9533,126.3784,321.5,1.1,1,2021-07-31,0437,Aqua,MODIS,52,6.03,298,11.6,D,0
35.6104,126.9116,321.4,1.1,1,2021-07-31,0437,Aqua,MODIS,69,6.03,300.1,10.6,D,0
35.8339,129.217,322.1,1,1,2021-07-31,0437,Aqua,MODIS,24,6.03,297.8,8.7,D,2
35.7265,128.4623,323.5,1,1,2021-07-31,0437,Aqua,MODIS,52,6.03,300.7,12.3,D,2
36.9903,127.821,321.8,1,1,2021-07-31,0437,Aqua,MODIS,62,6.03,301.1,9.2,D,0
36.992,127.8321,319.5,1,1,2021-07-31,0437,Aqua,MODIS,31,6.03,299.3,7.2,D,0
36.6704,126.7521,326.4,1,1,2021-07-31,0437,Aqua,MODIS,78,6.03,303.5,15.1,D,0
35.7372,128.4647,316.2,1,1,2021-07-31,0437,Aqua,MODIS,52,6.03,295.5,6.7,D,2
37.0083,127.9432,325,1,1,2021-07-31,0437,Aqua,MODIS,48,6.03,304.8,11.9,D,2
35.2039,126.8066,322.9,1.1,1,2021-07-31,0437,Aqua,MODIS,22,6.03,295,10.2,D,2
35.6127,128.437,325.5,1,1,2021-07-31,0437,Aqua,MODIS,46,6.03,300.7,13,D,0
35.67,128.4523,322.6,1,1,2021-07-31,0437,Aqua,MODIS,23,6.03,300.6,10,D,2
37.185,126.6717,322.5,1,1,2021-07-31,0437,Aqua,MODIS,48,6.03,302.3,8.4,D,0
37.3178,126.7528,331.1,1,1,2021-07-31,0437,Aqua,MODIS,71,6.03,305.2,13.7,D,2
37.2915,127.8018,327.9,1,1,2021-07-31,0437,Aqua,MODIS,79,6.03,305.2,16.3,D,0
35.9912,129.2221,313.2,1.2,1.1,2021-08-01,0200,Terra,MODIS,54,6.03,290.5,8.1,D,2
34.8727,128.7052,316.9,1.2,1.1,2021-08-01,0201,Terra,MODIS,8,6.03,295.9,9.1,D,2
35.8643,128.8319,321.7,1.2,1.1,2021-08-01,0201,Terra,MODIS,43,6.03,298.3,11.7,D,0
35.3661,128.4848,321.4,1.3,1.1,2021-08-01,0201,Terra,MODIS,73,6.03,294.6,15.7,D,2
35.9365,128.8227,319.3,1.2,1.1,2021-08-01,0201,Terra,MODIS,30,6.03,296.5,10.1,D,0
35.1438,128.9855,319.9,1.2,1.1,2021-08-01,0201,Terra,MODIS,54,6.03,297.4,13.3,D,2
36.1045,128.3711,318.8,3.3,1.7,2021-08-01,0520,Aqua,MODIS,0,6.03,291.2,52.8,D,2
34.8201,127.6718,306.3,1,1,2021-08-01,1722,Aqua,MODIS,44,6.03,292.3,5.2,N,2
35.0955,128.8582,318.1,2.1,1.4,2021-08-02,0244,Terra,MODIS,0,6.03,295.9,29.1,D,2
35.1559,128.6925,311.7,2,1.4,2021-08-02,0244,Terra,MODIS,22,6.03,294.4,18,D,2
35.225,128.1447,316.4,1.3,1.1,2021-08-02,0424,Aqua,MODIS,56,6.03,292.7,12.1,D,0
34.8674,128.697,316,1.2,1.1,2021-08-02,0424,Aqua,MODIS,47,6.03,298.4,9.5,D,2
35.2109,128.6515,322.7,1.2,1.1,2021-08-02,0424,Aqua,MODIS,67,6.03,300.6,15.4,D,2
37.485,129.0524,304.7,1.3,1.1,2021-08-03,1709,Aqua,MODIS,61,6.03,291.9,7.1,N,2
35.2744,126.5796,313.7,1.1,1,2021-08-04,0231,Terra,MODIS,33,6.03,297.1,6.2,D,0
35.7901,128.3856,318.1,1.2,1.1,2021-08-04,0231,Terra,MODIS,60,6.03,300.2,12.6,D,0
35.5218,127.724,316.4,1.2,1.1,2021-08-04,0231,Terra,MODIS,44,6.03,299.9,10.1,D,2
35.8296,128.51,326.9,1.3,1.1,2021-08-04,0231,Terra,MODIS,43,6.03,303.5,14.2,D,2
36.0363,128.3933,316.5,1.2,1.1,2021-08-04,0231,Terra,MODIS,0,6.03,297.9,9.1,D,0
36.0753,128.41,315.9,1.2,1.1,2021-08-04,0231,Terra,MODIS,22,6.03,298.2,9.8,D,2
36.1116,128.3778,321.9,1.2,1.1,2021-08-04,0231,Terra,MODIS,0,6.03,300.3,16,D,2
35.6872,127.9181,317.8,1.2,1.1,2021-08-04,0231,Terra,MODIS,29,6.03,298.8,8.6,D,2
35.9427,128.223,318.1,1.2,1.1,2021-08-04,0231,Terra,MODIS,23,6.03,298.9,9.1,D,0
34.9698,126.6813,316.1,1.1,1,2021-08-04,0231,Terra,MODIS,48,6.03,298.7,8.5,D,0
35.0588,126.9928,314.8,1.1,1.1,2021-08-04,0231,Terra,MODIS,35,6.03,298.7,8,D,2
35.7344,128.4642,321.8,1.3,1.1,2021-08-04,0231,Terra,MODIS,69,6.03,301.1,17.8,D,2
37.4757,129.1394,318.1,1.3,1.1,2021-08-04,0231,Terra,MODIS,32,6.03,299.7,9.6,D,2
37.481,129.0525,315.9,1.3,1.1,2021-08-04,0231,Terra,MODIS,68,6.03,298.5,10.9,D,2
35.1166,128.1028,321.4,1.2,1.1,2021-08-04,0231,Terra,MODIS,67,6.03,300.1,14.7,D,0
34.9435,128.0874,316.6,1.2,1.1,2021-08-04,0231,Terra,MODIS,26,6.03,299.4,9.5,D,2
35.2238,128.1375,321,1.2,1.1,2021-08-04,0231,Terra,MODIS,21,6.03,300,10.8,D,0
37.4902,127.4976,313.1,1.1,1,2021-08-04,0231,Terra,MODIS,0,6.03,291.4,5.4,D,2
